time,x,y,z
1669186487.802391, 5.456350, 30.700817, 0.080864
1669186487.904494, 5.393924, 30.724068, 0.098862
1669186488.000433, 5.340658, 30.758262, 0.092860
1669186488.102380, 5.260288, 30.781817, 0.184856
1669186488.204599, 5.153379, 30.828016, 0.260852
1669186488.302403, 5.082358, 30.873607, 0.381849
1669186488.403434, 5.028715, 30.885613, 0.435847
1669186488.507703, 4.948157, 30.898076, 0.453844
1669186488.603598, 4.876383, 30.899292, 0.438841
1669186488.703638, 4.804985, 30.922696, 0.495838
1669186488.803707, 4.769663, 30.956585, 0.498837
1669186488.901360, 4.707048, 30.968743, 0.495834
1669186489.003173, 4.644434, 30.980901, 0.507832
1669186489.103717, 4.590416, 30.970720, 0.553830
1669186489.204397, 4.536585, 30.971633, 0.575828
1669186489.303591, 4.473783, 30.972698, 0.641826
1669186489.402345, 4.420140, 30.984704, 0.690824
1669186489.507748, 4.366686, 31.007803, 0.601822
1669186489.603668, 4.339394, 30.986072, 0.589821
1669186489.703571, 4.357526, 30.996862, 0.581821
1669186489.799557, 4.357338, 30.985768, 0.485821
1669186489.903550, 4.348178, 30.974827, 0.422821
1669186490.002455, 4.330047, 30.964038, 0.352821
1669186490.102334, 4.285188, 30.964798, 0.389819
1669186490.202348, 4.249113, 30.954313, 0.476818
1669186490.302318, 4.213038, 30.943828, 0.529817
1669186490.401317, 4.149671, 30.911612, 0.590815
1669186490.507624, 4.068361, 30.879700, 0.713812
1669186490.603052, 3.996399, 30.869823, 0.704810
1669186490.699374, 3.942004, 30.837456, 0.517808
1669186490.802921, 3.896393, 30.793842, 0.357807
1669186490.902303, 3.823867, 30.750685, 0.309805
1669186491.001297, 3.742557, 30.718773, 0.328802
1669186491.101298, 3.697322, 30.697347, 0.409801
1669186491.202291, 3.643492, 30.698259, 0.456799
1669186491.300828, 3.571529, 30.688382, 0.455796
1669186491.404749, 3.491160, 30.711938, 0.478793
1669186491.506284, 3.410602, 30.724401, 0.579790
1669186491.602279, 3.312477, 30.759354, 0.661786
1669186491.702277, 3.222759, 30.760875, 0.674783
1669186491.803337, 3.123882, 30.751455, 0.709779
1669186491.903629, 3.060892, 30.741426, 0.735777
1669186492.003491, 2.962014, 30.732005, 0.729774
1669186492.103499, 2.853977, 30.711643, 0.820770
1669186492.203520, 2.727432, 30.658305, 0.904766
1669186492.301268, 2.609859, 30.604815, 1.049762
1669186492.401262, 2.500882, 30.528986, 1.114759
1669186492.504283, 2.355641, 30.431578, 1.137755
1669186492.602259, 2.210400, 30.334170, 1.124751
1669186492.702254, 2.074695, 30.269890, 1.122746
1669186492.801258, 1.975066, 30.216096, 1.104743
1669186492.902248, 1.903104, 30.206219, 1.003741
1669186493.002245, 1.867029, 30.195734, 0.961740
1669186493.102241, 1.822358, 30.207588, 0.908738
1669186493.202239, 1.768151, 30.186313, 0.913736
1669186493.302239, 1.722728, 30.153793, 0.836735
1669186493.400412, 1.713945, 30.165039, 0.665735
1669186493.507291, 1.696189, 30.176437, 0.435734
1669186493.604648, 1.713945, 30.165039, 0.292735
1669186493.701340, 1.759179, 30.186465, 0.212736
1669186493.803476, 1.813574, 30.218833, 0.100738
1669186493.903476, 1.796195, 30.252418, 0.045737
1669186494.001220, 1.778627, 30.274909, -0.031264
1669186494.103289, 1.760684, 30.275213, -0.075265
1669186494.202941, 1.742929, 30.286611, -0.194266
1669186494.298213, 1.770032, 30.297248, -0.201265
1669186494.401208, 1.733957, 30.286763, -0.088266
1669186494.507868, 1.698258, 30.298465, -0.070267
1669186494.601200, 1.662371, 30.299073, -0.155269
1669186494.703257, 1.590033, 30.267010, -0.214271
1669186494.830183, 1.499751, 30.235250, -0.225274
1669186494.902218, 1.428165, 30.247560, -0.240277
1669186495.002192, 1.356579, 30.259871, -0.256279
1669186495.102186, 1.293588, 30.249842, -0.195282
1669186495.200726, 1.221626, 30.239965, -0.144284
1669186495.301521, 1.122749, 30.230545, -0.212288
1669186495.403425, 1.014524, 30.199089, -0.231291
1669186495.507395, 0.914894, 30.145295, -0.172294
1669186495.603398, 0.833208, 30.091196, -0.076297
1669186495.704187, 0.742926, 30.059437, -0.148300
1669186495.802968, 0.625917, 30.039227, -0.220304
1669186495.903514, 0.527040, 30.029807, -0.256307
1669186496.003860, 0.446294, 30.031175, -0.300310
1669186496.099823, 0.338069, 29.999720, -0.272314
1669186496.201164, 0.239191, 29.990300, -0.254317
1669186496.302164, 0.167041, 29.969329, -0.321319
1669186496.401160, 0.139938, 29.958692, -0.426320
1669186496.509015, 0.103487, 29.926020, -0.453321
1669186496.604563, 0.021988, 29.883015, -0.411324
1669186496.702148, -0.077453, 29.840314, -0.406327
1669186496.802147, -0.158575, 29.819496, -0.419330
1669186496.905875, -0.258205, 29.765702, -0.358333
1669186496.999204, -0.357646, 29.723001, -0.259336
1669186497.105368, -0.456900, 29.691393, -0.247339
1669186497.203350, -0.547746, 29.626353, -0.283342
1669186497.303360, -0.647375, 29.572559, -0.389345
1669186497.403374, -0.755977, 29.518916, -0.507348
1669186497.509164, -0.846447, 29.476063, -0.629351
1669186497.602914, -0.927569, 29.455245, -0.704354
1669186497.704178, -1.009067, 29.412240, -0.821356
1669186497.804176, -1.090377, 29.380329, -0.827359
1669186497.901118, -1.172063, 29.326230, -0.866361
1669186498.003827, -1.253937, 29.261038, -0.898363
1669186498.103213, -1.308332, 29.228670, -0.992365
1669186498.204160, -1.362163, 29.229582, -1.104367
1669186498.302119, -1.425341, 29.208460, -1.196369
1669186498.404144, -1.488331, 29.198431, -1.241371
1669186498.508110, -1.560105, 29.199648, -1.372374
1669186498.604624, -1.659171, 29.179134, -1.442377
1669186498.705885, -1.758048, 29.169714, -1.387381
1669186498.801251, -1.865897, 29.160446, -1.328384
1669186498.905427, -1.973558, 29.162271, -1.363388
1669186499.003318, -2.045897, 29.130207, -1.268391
1669186499.103310, -2.081784, 29.130815, -1.272392
1669186499.203151, -2.108887, 29.120178, -1.233393
1669186499.304120, -2.135990, 29.109541, -1.184394
1669186499.402082, -2.199357, 29.077325, -1.133396
1669186499.508104, -2.280667, 29.045414, -1.089398
1669186499.604182, -2.361789, 29.024595, -1.062401
1669186499.700079, -2.433939, 29.003625, -0.999403
1669186499.831124, -2.506277, 28.971562, -0.979406
1669186499.906075, -2.605343, 28.951048, -1.016409
1669186500.004576, -2.677117, 28.952264, -1.097412
1669186500.104104, -2.712628, 28.975060, -1.183413
1669186500.206055, -2.739355, 28.986610, -1.239414
1669186500.304064, -2.775430, 28.976125, -1.312415
1669186500.403117, -2.793186, 28.987522, -1.417416
1669186500.511409, -2.847016, 28.988435, -1.506418
1669186500.601063, -2.892251, 28.967008, -1.601419
1669186500.705054, -2.947022, 28.912454, -1.636421
1669186500.806109, -3.001417, 28.880086, -1.679422
1669186500.904265, -3.073191, 28.881302, -1.707425
1669186501.003405, -3.126833, 28.893309, -1.668427
1669186501.106075, -3.198231, 28.916712, -1.620430
1669186501.204138, -3.260845, 28.928871, -1.608432
1669186501.305042, -3.323272, 28.952122, -1.617435
1669186501.404048, -3.385510, 28.986467, -1.575438
1669186501.505027, -3.429428, 29.042696, -1.590440
1669186501.604046, -3.482130, 29.110169, -1.613442
1669186501.704085, -3.552964, 29.166853, -1.615446
1669186501.805018, -3.606042, 29.212140, -1.547448
1669186501.905020, -3.649961, 29.268368, -1.506450
1669186502.005023, -3.711823, 29.324900, -1.562453
1669186502.103084, -3.792004, 29.359550, -1.613456
1669186502.204569, -3.854242, 29.393895, -1.635459
1669186502.304119, -3.916856, 29.406053, -1.650461
1669186502.402003, -3.961715, 29.406814, -1.653463
1669186502.508426, -4.006010, 29.440855, -1.602465
1669186502.606000, -4.059088, 29.486141, -1.626467
1669186502.704815, -4.121514, 29.509393, -1.611470
1669186502.805819, -4.183940, 29.532645, -1.584472
1669186502.904997, -4.255714, 29.533862, -1.543475
1669186503.003242, -4.345056, 29.557570, -1.538479
1669186503.104024, -4.443369, 29.581430, -1.509482
1669186503.205010, -4.551594, 29.549974, -1.423486
1669186503.300987, -4.695707, 29.519128, -1.326491
1669186503.403338, -4.840007, 29.477187, -1.234496
1669186503.509976, -4.957392, 29.434791, -1.249499
1669186503.603614, -5.065994, 29.381148, -1.253503
1669186503.703190, -5.156652, 29.327202, -1.258506
1669186503.804137, -5.264689, 29.306840, -1.258509
1669186503.904797, -5.346187, 29.263835, -1.238512
1669186504.004095, -5.418525, 29.231771, -1.233514
1669186504.104597, -5.518343, 29.166883, -1.155517
1669186504.200330, -5.618161, 29.101996, -1.089520
1669186504.304353, -5.690687, 29.058838, -1.047522
1669186504.403011, -5.736110, 29.026318, -1.032523
1669186504.508947, -5.808637, 28.983161, -1.004525
1669186504.603171, -5.899106, 28.940308, -0.960528
1669186504.705133, -6.007708, 28.886666, -0.845532
1669186504.803347, -6.098554, 28.821626, -0.768534
1669186504.904101, -6.180428, 28.756434, -0.667536
1669186505.004177, -6.253143, 28.702183, -0.575538
1669186505.100934, -6.343801, 28.648237, -0.455541
1669186505.204262, -6.471098, 28.550525, -0.363545
1669186505.304065, -6.580640, 28.441415, -0.252548
1669186505.403760, -6.698777, 28.354644, -0.116551
1669186505.508920, -6.798219, 28.311943, -0.047554
1669186505.604765, -6.871121, 28.246599, -0.055556
1669186505.703975, -6.971127, 28.170618, -0.029559
1669186505.804429, -7.044218, 28.094180, 0.002439
1669186505.903939, -7.135064, 28.029140, -0.020563
1669186506.001915, -7.180675, 27.985527, -0.007564
1669186506.104906, -7.226474, 27.930820, 0.020435
1669186506.205086, -7.245546, 27.864563, 0.037435
1669186506.303148, -7.264054, 27.831587, 0.025434
1669186506.403120, -7.301069, 27.765634, 0.028434
1669186506.509960, -7.356028, 27.699986, 0.103432
1669186506.603903, -7.410987, 27.634337, 0.130431
1669186506.704075, -7.456787, 27.579630, 0.144430
1669186506.805942, -7.511558, 27.525075, 0.174429
1669186506.901907, -7.512122, 27.491795, 0.181429
1669186507.003915, -7.512498, 27.469608, 0.182429
1669186507.103888, -7.567645, 27.392866, 0.259428
1669186507.204884, -7.604661, 27.326913, 0.333427
1669186507.303906, -7.668403, 27.272511, 0.325426
1669186507.403943, -7.669156, 27.228137, 0.339426
1669186507.509875, -7.687851, 27.184067, 0.393426
1669186507.603904, -7.697764, 27.128751, 0.453426
1669186507.704872, -7.716836, 27.062495, 0.475426
1669186507.800868, -7.735343, 27.029518, 0.463426
1669186507.903961, -7.772171, 26.974659, 0.492425
1669186508.004737, -7.799650, 26.941835, 0.550425
1669186508.103923, -7.845261, 26.898222, 0.654423
1669186508.204364, -7.882089, 26.843363, 0.830423
1669186508.303866, -7.900973, 26.788199, 0.997423
1669186508.402918, -7.928828, 26.733188, 1.116422
1669186508.509129, -7.975004, 26.656294, 1.209421
1669186508.605193, -7.994452, 26.567850, 1.232422
1669186508.701022, -8.049411, 26.502202, 1.307420
1669186508.803856, -8.113154, 26.447799, 1.433419
1669186508.904841, -8.195216, 26.371513, 1.646416
1669186509.004015, -8.250551, 26.283678, 1.889415
1669186509.103895, -8.305698, 26.206936, 2.027414
1669186509.205832, -8.361222, 26.108007, 2.143413
1669186509.303934, -8.407397, 26.031113, 2.203412
1669186509.403507, -8.426657, 25.953763, 2.265413
1669186509.510888, -8.464049, 25.865623, 2.495412
1669186509.600822, -8.491904, 25.810612, 2.650412
1669186509.704821, -8.519948, 25.744508, 2.731411
1669186509.828083, -8.529860, 25.689192, 2.849412
1669186509.903871, -8.585007, 25.612450, 3.004411
1669186510.004023, -8.649126, 25.535861, 3.040409
1669186510.105552, -8.703709, 25.492399, 2.993408
1669186510.203146, -8.749132, 25.459879, 2.938406
1669186510.303035, -8.794179, 25.449546, 2.876405
1669186510.403070, -8.820906, 25.461096, 2.777404
1669186510.505959, -8.875301, 25.428728, 2.694402
1669186510.603085, -8.938856, 25.385419, 2.664400
1669186510.703992, -9.003163, 25.297736, 2.751399
1669186510.803921, -9.067470, 25.210052, 2.854397
1669186510.904799, -9.122805, 25.122217, 2.902396
1669186511.003837, -9.159820, 25.056264, 2.896396
1669186511.104824, -9.214591, 25.001710, 2.820394
1669186511.204236, -9.268610, 24.991529, 2.740392
1669186511.303481, -9.304873, 24.969950, 2.704391
1669186511.399892, -9.332541, 24.926032, 2.766391
1669186511.509776, -9.387124, 24.882571, 2.776389
1669186511.604159, -9.423763, 24.838805, 2.682389
1669186511.703818, -9.424703, 24.783338, 2.628389
1669186511.803980, -9.416484, 24.738812, 2.651390
1669186511.905812, -9.453876, 24.650672, 2.724389
1669186512.003915, -9.482484, 24.551287, 2.736389
1669186512.103873, -9.501932, 24.462843, 2.736390
1669186512.204770, -9.502872, 24.407376, 2.726390
1669186512.300776, -9.486245, 24.329417, 2.768392
1669186512.403302, -9.469054, 24.284739, 2.878393
1669186512.511899, -9.469618, 24.251458, 2.992393
1669186512.604020, -9.461211, 24.218026, 3.086394
1669186512.705750, -9.479718, 24.185049, 3.204394
1669186512.805748, -9.471123, 24.162710, 3.210394
1669186512.905754, -9.481035, 24.107395, 3.184394
1669186513.004766, -9.473380, 24.029588, 3.105395
1669186513.107071, -9.456753, 23.951629, 3.174397
1669186513.202955, -9.467229, 23.863034, 3.169398
1669186513.304744, -9.459574, 23.785227, 3.179399
1669186513.404732, -9.451731, 23.718514, 3.261400
1669186513.510794, -9.425568, 23.673683, 3.257401
1669186513.604736, -9.399593, 23.617760, 3.320403
1669186513.705724, -9.391562, 23.562140, 3.424404
1669186513.805716, -9.374558, 23.506368, 3.443405
1669186513.905715, -9.375123, 23.473088, 3.528405
1669186514.004712, -9.366715, 23.439655, 3.631406
1669186514.101711, -9.358308, 23.406223, 3.698406
1669186514.204571, -9.350276, 23.350603, 3.700407
1669186514.303740, -9.360941, 23.250914, 3.660408
1669186514.404134, -9.397580, 23.207148, 3.539407
1669186514.509698, -9.416088, 23.174172, 3.365407
1669186514.605695, -9.444132, 23.108067, 3.304407
1669186514.704692, -9.471987, 23.053056, 3.258406
1669186514.805032, -9.499655, 23.009138, 3.238406
1669186514.906940, -9.518163, 22.976162, 3.255405
1669186515.002934, -9.545830, 22.932244, 3.281405
1669186515.104687, -9.555742, 22.876929, 3.389405
1669186515.205678, -9.574626, 22.821765, 3.538405
1669186515.303829, -9.602858, 22.744567, 3.637405
1669186515.404680, -9.604175, 22.666913, 3.699406
1669186515.511786, -9.605491, 22.589258, 3.792406
1669186515.605663, -9.624751, 22.511908, 3.858406
1669186515.704662, -9.625692, 22.456440, 3.875407
1669186515.805656, -9.617849, 22.389727, 3.952408
1669186515.903329, -9.592250, 22.311616, 4.015410
1669186516.005647, -9.575999, 22.211471, 4.012412
1669186516.105652, -9.577504, 22.122723, 4.028412
1669186516.205643, -9.579384, 22.011788, 4.039414
1669186516.303694, -9.589673, 21.934285, 4.077414
1669186516.406696, -9.617528, 21.879274, 4.094414
1669186516.510971, -9.609121, 21.845841, 4.095414
1669186516.605071, -9.591742, 21.812257, 4.084415
1669186516.706878, -9.583522, 21.767731, 4.146416
1669186516.802884, -9.575491, 21.712111, 4.079417
1669186516.905622, -9.585591, 21.645702, 4.049417
1669186517.006480, -9.559992, 21.567591, 4.093419
1669186517.104621, -9.525422, 21.489328, 4.184421
1669186517.204622, -9.490663, 21.422159, 4.250423
1669186517.305613, -9.465064, 21.344048, 4.249425
1669186517.404620, -9.438902, 21.299218, 4.243426
1669186517.509605, -9.430870, 21.243598, 4.227427
1669186517.605628, -9.413867, 21.187826, 4.218429
1669186517.701604, -9.388080, 21.120809, 4.215430
1669186517.805599, -9.389397, 21.043154, 4.185431
1669186517.905599, -9.390901, 20.954406, 4.189432
1669186518.003629, -9.374274, 20.876448, 4.165433
1669186518.105251, -9.366619, 20.798641, 4.181434
1669186518.206916, -9.349804, 20.731776, 4.143436
1669186518.305020, -9.341961, 20.665063, 4.219437
1669186518.402905, -9.334306, 20.587256, 4.243438
1669186518.510793, -9.326650, 20.509449, 4.256439
1669186518.600573, -9.318807, 20.442736, 4.223440
1669186518.704582, -9.292832, 20.386812, 4.213442
1669186518.804566, -9.258262, 20.308549, 4.238444
1669186518.904563, -9.213779, 20.285602, 4.169446
1669186519.003622, -9.178644, 20.240620, 4.136447
1669186519.104563, -9.170425, 20.196093, 4.109448
1669186519.204564, -9.198469, 20.129989, 4.025448
1669186519.302621, -9.244644, 20.053095, 3.970447
1669186519.405546, -9.282036, 19.964955, 3.947447
1669186519.505546, -9.283164, 19.898394, 3.911447
1669186519.604074, -9.284293, 19.831833, 3.813448
1669186519.705551, -9.267478, 19.764968, 3.741449
1669186519.828535, -9.268606, 19.698407, 3.779450
1669186519.904792, -9.251415, 19.653729, 3.801451
1669186520.004539, -9.234224, 19.609050, 3.846452
1669186520.104723, -9.208249, 19.553127, 3.817454
1669186520.204523, -9.191434, 19.486261, 3.829455
1669186520.303627, -9.174619, 19.419396, 3.720456
1669186520.401478, -9.176123, 19.330648, 3.652457
1669186520.509547, -9.186412, 19.253146, 3.659458
1669186520.605514, -9.214643, 19.175947, 3.650458
1669186520.703538, -9.251659, 19.109995, 3.541457
1669186520.804509, -9.270543, 19.054832, 3.405457
1669186520.904509, -9.262700, 18.988118, 3.375458
1669186521.003661, -9.254292, 18.954686, 3.277459
1669186521.103610, -9.237289, 18.898914, 3.192460
1669186521.205503, -9.247389, 18.832505, 3.149460
1669186521.301526, -9.266273, 18.777342, 3.120460
1669186521.403511, -9.285157, 18.722179, 3.080460
1669186521.509496, -9.313013, 18.667167, 2.991460
1669186521.603683, -9.331897, 18.612004, 2.933459
1669186521.703539, -9.350969, 18.545747, 2.962459
1669186521.805481, -9.333966, 18.489976, 2.903461
1669186521.903522, -9.334906, 18.434508, 2.913461
1669186522.003934, -9.317715, 18.389830, 3.000462
1669186522.104475, -9.255477, 18.355485, 3.042465
1669186522.200472, -9.193426, 18.310046, 3.061468
1669186522.302701, -9.140912, 18.231479, 3.037471
1669186522.402693, -9.115690, 18.131181, 2.994473
1669186522.508453, -9.126166, 18.042585, 2.972473
1669186522.603578, -9.163558, 17.954445, 2.835473
1669186522.704492, -9.191414, 17.899434, 2.766472
1669186522.803502, -9.200385, 17.899586, 2.665472
1669186522.903641, -9.191602, 17.888341, 2.566472
1669186523.004459, -9.210486, 17.833177, 2.538472
1669186523.101465, -9.229558, 17.766921, 2.540472
1669186523.202682, -9.248818, 17.689570, 2.549472
1669186523.303610, -9.277238, 17.601279, 2.537472
1669186523.403910, -9.295934, 17.557209, 2.521472
1669186523.509439, -9.323601, 17.513291, 2.445472
1669186523.605438, -9.324353, 17.468917, 2.345472
1669186523.703445, -9.361557, 17.391871, 2.281472
1669186523.804774, -9.417080, 17.292942, 2.223471
1669186523.904442, -9.472228, 17.216200, 2.228470
1669186524.000427, -9.518403, 17.139306, 2.228469
1669186524.102649, -9.537287, 17.084143, 2.241469
